order_id,worker_id,estimated_profit
16348,1216,47.43356
16348,1219,46.68311
16348,1261,48.85823
16348,1348,48.93791
16348,1367,48.19112
16348,1628,48.94123
16348,1892,48.24757
16348,1991,47.68071
32257,149,44.23546
32257,182,44.32159
32257,191,44.30115
32257,210,44.27119
32257,443,42.9818
32257,475,43.25949
32257,708,44.24365
32257,813,44.23454
32257,835,43.02044
32257,878,44.2311
32257,965,42.81118
32257,1125,43.91261
32257,1216,42.75763
32257,1219,41.99692
32257,1261,44.21684
32257,1348,44.29632
32257,1367,43.54943
32257,1628,44.18578
32257,1892,43.60323
32257,1991,43.01058
38584,149,46.96763
38584,182,47.05376
38584,191,47.03331
38584,210,47.00335
38584,443,45.71396
38584,475,45.99166
38584,708,46.97582
38584,813,46.96671
38584,835,45.7526
38584,878,46.96326
38584,965,45.54334
38584,1125,46.64477
38584,1216,45.48979
38584,1219,44.72909
38584,1261,46.94901
38584,1348,47.02848
38584,1367,46.2816
38584,1628,46.91794
38584,1892,46.33539
38584,1991,45.74275
60925,149,46.85318
60925,182,46.80808
60925,191,46.82761
60925,210,46.81646
60925,443,47.12558
60925,475,47.04591
60925,708,46.83222
60925,813,46.81998
60925,835,47.6366
60925,878,46.84781
60925,965,47.9935
60925,1125,46.81926
60925,1216,47.64966
60925,1219,47.15836
60925,1261,46.82897
60925,1348,46.80835
60925,1367,46.77748
60925,1628,46.892
60925,1892,47.04276
60925,1991,47.61954
57718,149,47.19888
57718,182,47.15378
57718,191,47.17331
57718,210,47.16215
57718,443,47.47128
57718,475,47.3916
57718,708,47.17791
57718,813,47.16568
57718,835,47.98229
57718,878,47.19351
57718,965,48.3392
57718,1125,47.16496
57718,1216,47.99535
57718,1219,47.50406
57718,1261,47.17466
57718,1348,47.15405
57718,1367,47.12317
57718,1628,47.2377
57718,1892,47.38845
57718,1991,47.96524
57704,149,46.06117
57704,182,46.14971
57704,191,46.13405
57704,210,46.19806
57704,443,44.8132
57704,475,45.08638
57704,708,46.06712
57704,813,46.05753
57704,835,44.87301
57704,878,46.05562
57704,965,44.68877
57704,1125,45.73626
57704,1216,44.61517
57704,1219,43.86472
57704,1261,46.03984
57704,1348,46.11952
57704,1367,45.37272
57704,1628,46.12284
57704,1892,45.42918
57704,1991,44.86232
29232,149,46.90067
29232,182,46.85644
29232,191,46.87589
29232,210,46.86568
29232,443,47.15774
29232,475,47.0814
29232,708,46.87968
29232,813,46.86728
29232,835,47.66785
29232,878,46.8952
29232,965,48.02339
29232,1125,46.86286
29232,1216,47.67816
29232,1219,47.1912
29232,1261,46.87609
29232,1348,46.85634
29232,1367,46.81704
29232,1628,46.94182
29232,1892,47.08255
29232,1991,47.65066
51624,149,43.20943
51624,182,43.16433
51624,191,43.18386
51624,210,43.1727
51624,443,43.48183
51624,475,43.40215
51624,708,43.18847
51624,813,43.17623
51624,835,43.99284
51624,878,43.20406
51624,965,44.34975
51624,1125,43.17551
51624,1216,44.00591
51624,1219,43.51461
51624,1261,43.18521
51624,1348,43.1646
51624,1367,43.13373
51624,1628,43.24825
51624,1892,43.399
51624,1991,43.97579
54618,149,45.3686
54618,182,45.32091
54618,191,45.34066
54618,210,45.32641
54618,443,45.64998
54618,475,45.57615
54618,708,45.34774
54618,813,45.33597
54618,835,46.15733
54618,878,45.36352
54618,965,46.44137
54618,1125,45.34402
54618,1216,46.1429
54618,1219,45.59425
54618,1261,45.34546
54618,1348,45.32231
54618,1367,45.30757
54618,1628,45.39982
54618,1892,45.57264
54618,1991,46.13972
60871,149,48.66496
60871,182,48.75349
60871,191,48.73784
60871,210,48.80185
60871,443,47.41699
60871,475,47.69017
60871,708,48.67091
60871,813,48.66132
60871,835,47.4768
60871,878,48.65941
60871,965,47.29256
60871,1125,48.34005
60871,1216,47.21896
60871,1219,46.46851
60871,1261,48.64363
60871,1348,48.72331
60871,1367,47.97651
60871,1628,48.72663
60871,1892,48.03297
60871,1991,47.46611
57791,149,45.23141
57791,182,45.31754
57791,191,45.29709
57791,210,45.26713
57791,443,43.97774
57791,475,44.25544
57791,708,45.2396
57791,813,45.23049
57791,835,44.01639
57791,878,45.22704
57791,965,43.80712
57791,1125,44.90855
57791,1216,43.75358
57791,1219,42.99287
57791,1261,45.21279
57791,1348,45.29227
57791,1367,44.54538
57791,1628,45.18172
57791,1892,44.59917
57791,1991,44.00653
9981,149,47.10231
9981,182,47.19003
9981,191,47.17591
9981,210,47.24155
9981,443,45.85676
9981,475,46.1289
9981,708,47.10682
9981,813,47.09598
9981,835,45.91709
9981,878,47.09622
9981,965,45.73061
9981,1125,46.77345
9981,1216,45.65895
9981,1219,44.90757
9981,1261,47.07867
9981,1348,47.15847
9981,1367,46.41058
9981,1628,47.15934
9981,1892,46.47129
9981,1991,45.90643
10005,149,44.4785
10005,182,44.56463
10005,191,44.54418
10005,210,44.51422
10005,443,43.22483
10005,475,43.50253
10005,708,44.48669
10005,813,44.47758
10005,835,43.26348
10005,878,44.47413
10005,965,43.05421
10005,1125,44.15564
10005,1216,43.00067
10005,1219,42.23996
10005,1261,44.45988
10005,1348,44.53935
10005,1367,43.79247
10005,1628,44.42881
10005,1892,43.84626
10005,1991,43.25362
3189,149,45.90483
3189,182,45.99096
3189,191,45.97051
3189,210,45.94055
3189,443,44.65116
3189,475,44.92886
3189,708,45.91302
3189,813,45.90391
3189,835,44.6898
3189,878,45.90046
3189,965,44.48054
3189,1125,45.58197
3189,1216,44.427
3189,1219,43.66629
3189,1261,45.88621
3189,1348,45.96568
3189,1367,45.2188
3189,1628,45.85514
3189,1892,45.27259
3189,1991,44.67995
22611,149,47.24242
22611,182,47.19473
22611,191,47.21448
22611,210,47.20023
22611,443,47.5238
22611,475,47.44997
22611,708,47.22156
22611,813,47.20979
22611,835,48.03115
22611,878,47.23734
22611,965,48.31518
22611,1125,47.21784
22611,1216,48.01672
22611,1219,47.46807
22611,1261,47.21928
22611,1348,47.19613
22611,1367,47.18139
22611,1628,47.27364
22611,1892,47.44646
22611,1991,48.01354
