order_id,worker_id,delivery_cost
3975,3036,5.58489
3975,3114,4.13882
3975,3121,4.61535
3975,3124,7.30136
3975,3363,3.55134
3975,3364,4.48687
3975,3562,4.60201
3975,3970,4.27753
3975,3986,3.48655
3975,4044,9.73759
3975,4244,4.45846
3975,1048,5.6392
36381,58,4.34699
36381,110,4.33129
36381,149,5.46374
36381,411,4.60091
36381,475,5.42762
36381,770,5.40974
36381,772,5.47833
36381,813,5.56505
36381,935,5.7272
36381,976,6.7685
36381,1057,7.7129
36381,1072,5.40207
36381,1096,6.24978
36381,1121,5.43614
36381,1279,5.44425
36381,1339,5.42967
36381,1493,6.48045
36381,1511,5.42535
36381,1534,7.8525
36381,1751,4.47287
36381,1886,4.38017
36381,2129,5.10503
36381,2253,5.43597
36381,2318,5.44125
36381,2353,5.48975
36381,2679,4.3756
36381,2971,4.36492
36381,3026,5.77785
36381,3036,6.75577
36381,3114,4.594
36381,3121,4.38868
36381,3124,7.21561
36381,3363,5.45928
36381,3364,4.68366
36381,3562,4.40334
36381,3970,5.80957
36381,3986,5.3574
36381,4044,9.73231
36381,4244,4.18827
36381,1048,7.39954
46163,58,4.7839
46163,110,4.75837
46163,149,3.70464
46163,411,4.50437
46163,475,3.42544
46163,770,3.55183
46163,772,4.01641
46163,813,4.09995
46163,935,3.75681
46163,976,7.21153
46163,1057,7.38022
46163,1072,3.60668
46163,1096,4.83077
46163,1121,3.42468
46163,1279,3.30637
46163,1339,3.33976
46163,1493,6.97204
46163,1511,3.53163
46163,1534,8.34411
46163,1751,4.71906
46163,1886,4.84715
46163,2129,5.54302
46163,2253,3.34023
46163,2318,3.40053
46163,2353,3.88578
46163,2679,4.82197
46163,2971,4.80081
46163,3026,3.97579
46163,3036,5.22742
46163,3114,4.50947
46163,3121,4.86098
46163,3124,7.1828
46163,3363,3.30903
46163,3364,4.87436
46163,3562,4.86032
46163,3970,3.92042
46163,3986,4.15275
46163,4044,9.55463
46163,4244,4.62987
46163,1048,5.3641
58562,58,7.53108
58562,110,7.55527
58562,149,8.94446
58562,411,7.97469
58562,475,8.87644
58562,770,8.87791
58562,772,8.94967
58562,813,9.02903
58562,935,9.20495
58562,976,5.58569
58562,1057,8.11426
58562,1072,8.87615
58562,1096,9.62933
58562,1121,8.88512
58562,1279,8.86491
58562,1339,8.85868
58562,1493,6.16727
58562,1511,8.89112
58562,1534,7.08244
58562,1751,7.70947
58562,1886,7.45517
58562,2129,7.10457
58562,2253,8.86609
58562,2318,8.88572
58562,2353,8.97092
58562,2679,7.49722
58562,2971,7.52139
58562,3026,8.9104
58562,3036,9.32154
58562,3114,7.96631
58562,3121,7.43723
58562,3124,7.14739
58562,3363,8.88372
58562,3364,7.72753
58562,3562,7.45898
58562,3970,8.98234
58562,3986,8.80517
58562,4044,9.3983
58562,4244,7.5717
58562,1048,10.40337
39217,58,7.99858
39217,110,8.00839
39217,149,8.79924
39217,411,8.37085
39217,475,8.56458
39217,770,8.65133
39217,772,9.00102
39217,813,9.10544
39217,935,8.95988
39217,976,6.88757
39217,1057,4.33788
39217,1072,8.68647
39217,1096,9.88864
39217,1121,8.57099
39217,1279,8.4663
39217,1339,8.48686
39217,1493,7.66934
39217,1511,8.64783
39217,1534,8.1162
39217,1751,8.20619
39217,1886,7.9459
39217,2129,8.10489
39217,2253,8.49501
39217,2318,8.55491
39217,2353,8.9335
39217,2679,7.98779
39217,2971,8.00305
39217,3026,7.93269
39217,3036,7.22078
39217,3114,8.36437
39217,3121,7.93179
39217,3124,4.93514
39217,3363,8.48916
39217,3364,8.36189
39217,3562,7.96979
39217,3970,8.03071
39217,3986,8.97689
39217,4044,3.42536
39217,4244,7.83314
39217,1048,8.48706
46124,58,3.32454
46124,110,3.29905
46124,149,2.23854
46124,411,3.04672
46124,475,1.96324
46124,770,2.0886
46124,772,2.55154
46124,813,2.63357
46124,935,2.27786
46124,976,5.74781
46124,1057,5.89843
46124,1072,2.14339
46124,1096,3.35865
46124,1121,1.96175
46124,1279,1.84885
46124,1339,1.88136
46124,1493,5.51143
46124,1511,2.06772
46124,1534,6.8837
46124,1751,3.26081
46124,1886,3.38752
46124,2129,4.08437
46124,2253,1.88116
46124,2318,1.93782
46124,2353,2.41975
46124,2679,3.36258
46124,2971,3.3415
46124,3026,2.47594
46124,3036,3.7265
46124,3114,3.0518
46124,3121,3.40128
46124,3124,5.70733
46124,3363,1.84933
46124,3364,3.41663
46124,3562,3.40086
46124,3970,2.4182
46124,3986,2.69094
46124,4044,8.07454
46124,4244,3.16882
46124,1048,3.85433
42551,58,2.29571
42551,110,2.26994
42551,149,1.1617
42551,411,1.99775
42551,475,0.88461
42551,770,1.00964
42551,772,1.47349
42551,813,1.55702
42551,935,1.22983
42551,976,4.74767
42551,1057,4.97495
42551,1072,1.06445
42551,1096,2.29151
42551,1121,0.88278
42551,1279,0.84231
42551,1339,0.83261
42551,1493,4.49133
42551,1511,0.98897
42551,1534,5.86185
42551,1751,2.22075
42551,1886,2.36099
42551,2129,3.04808
42551,2253,0.8252
42551,2318,0.85898
42551,2353,1.34282
42551,2679,2.33396
42551,2971,2.31223
42551,3026,1.59622
42551,3036,2.84806
42551,3114,2.00321
42551,3121,2.37538
42551,3124,4.76158
42551,3363,0.81978
42551,3364,2.36877
42551,3562,2.37284
42551,3970,1.54113
42551,3986,1.61212
42551,4044,7.14517
42551,4244,2.15356
42551,1048,2.971
52331,58,8.25586
52331,110,8.23009
52331,149,7.12185
52331,411,7.9579
52331,475,6.84475
52331,770,6.96979
52331,772,7.43364
52331,813,7.51716
52331,935,7.18998
52331,976,10.70781
52331,1057,10.9351
52331,1072,7.0246
52331,1096,8.25166
52331,1121,6.84293
52331,1279,6.80246
52331,1339,6.79276
52331,1493,10.45147
52331,1511,6.94912
52331,1534,11.822
52331,1751,8.1809
52331,1886,8.32114
52331,2129,9.00823
52331,2253,6.78534
52331,2318,6.81913
52331,2353,7.30296
52331,2679,8.2941
52331,2971,8.27238
52331,3026,7.55637
52331,3036,8.80821
52331,3114,7.96336
52331,3121,8.33552
52331,3124,10.72173
52331,3363,6.77993
52331,3364,8.32892
52331,3562,8.33299
52331,3970,7.50127
52331,3986,7.57227
52331,4044,13.10532
52331,4244,8.11371
52331,1048,8.93115
10635,58,4.54863
10635,110,4.52311
10635,149,3.46937
10635,411,4.26911
10635,475,3.19018
10635,770,3.31657
10635,772,3.78114
10635,813,3.86468
10635,935,3.52154
10635,976,6.97626
10635,1057,7.14496
10635,1072,3.37142
10635,1096,4.59551
10635,1121,3.18942
10635,1279,3.07111
10635,1339,3.1045
10635,1493,6.73678
10635,1511,3.29637
10635,1534,8.10885
10635,1751,4.4838
10635,1886,4.61189
10635,2129,5.30775
10635,2253,3.10497
10635,2318,3.16526
10635,2353,3.65052
10635,2679,4.5867
10635,2971,4.56555
10635,3026,3.74053
10635,3036,4.99216
10635,3114,4.27421
10635,3121,4.62572
10635,3124,6.94754
10635,3363,3.07377
10635,3364,4.6391
10635,3562,4.62506
10635,3970,3.68516
10635,3986,3.91749
10635,4044,9.31936
10635,4244,4.3946
10635,1048,5.12884
49342,58,6.16507
49342,110,6.13958
49342,149,5.07907
49342,411,5.88725
49342,475,4.80376
49342,770,4.92913
49342,772,5.39206
49342,813,5.4741
49342,935,5.11838
49342,976,8.58834
49342,1057,8.73896
49342,1072,4.98392
49342,1096,6.19918
49342,1121,4.80227
49342,1279,4.68938
49342,1339,4.72189
49342,1493,8.35196
49342,1511,4.90825
49342,1534,9.72423
49342,1751,6.10134
49342,1886,6.22805
49342,2129,6.92489
49342,2253,4.72168
49342,2318,4.77835
49342,2353,5.26028
49342,2679,6.20311
49342,2971,6.18203
49342,3026,5.31647
49342,3036,6.56703
49342,3114,5.89233
49342,3121,6.24181
49342,3124,8.54786
49342,3363,4.68986
49342,3364,6.25716
49342,3562,6.24139
49342,3970,5.25873
49342,3986,5.53147
49342,4044,10.91507
49342,4244,6.00935
49342,1048,6.69486
46117,58,5.60904
46117,110,5.63011
46117,149,6.82649
46117,411,5.80458
46117,475,6.93642
46117,770,6.86201
46117,772,6.64129
46117,813,6.66363
46117,935,7.07496
46117,976,5.43476
46117,1057,8.24769
46117,1072,6.82771
46117,1096,6.87212
46117,1121,6.94337
46117,1279,7.00409
46117,1339,6.97786
46117,1493,4.60243
46117,1511,6.88451
46117,1534,5.19302
46117,1751,5.60843
46117,1886,5.57044
46117,2129,4.85466
46117,2253,6.98145
46117,2318,6.95814
46117,2353,6.74055
46117,2679,5.57626
46117,2971,5.59057
46117,3026,7.47411
46117,3036,8.40575
46117,3114,5.79955
46117,3121,5.56366
46117,3124,7.34835
46117,3363,7.01142
46117,3364,5.43554
46117,3562,5.54668
46117,3970,7.49854
46117,3986,6.4352
46117,4044,9.65488
46117,4244,5.84824
46117,1048,9.09158
46095,58,3.4173
46095,110,3.39181
46095,149,2.3313
46095,411,3.13948
46095,475,2.05599
46095,770,2.18136
46095,772,2.64429
46095,813,2.72633
46095,935,2.37061
46095,976,5.84056
46095,1057,5.99119
46095,1072,2.23614
46095,1096,3.45141
46095,1121,2.0545
46095,1279,1.9416
46095,1339,1.97412
46095,1493,5.60418
46095,1511,2.16048
46095,1534,6.97645
46095,1751,3.35357
46095,1886,3.48028
46095,2129,4.17712
46095,2253,1.97391
46095,2318,2.03058
46095,2353,2.5125
46095,2679,3.45534
46095,2971,3.43425
46095,3026,2.56869
46095,3036,3.81926
46095,3114,3.14456
46095,3121,3.49403
46095,3124,5.80008
46095,3363,1.94208
46095,3364,3.50939
46095,3562,3.49362
46095,3970,2.51095
46095,3986,2.7837
46095,4044,8.16729
46095,4244,3.26157
46095,1048,3.94709
23361,58,4.73741
23361,110,4.76341
23361,149,6.17338
23361,411,5.10285
23361,475,6.19058
23361,770,6.1548
23361,772,6.0788
23361,813,6.13151
23361,935,6.44062
23361,976,2.7377
23361,1057,5.79813
23361,1072,6.13666
23361,1096,6.53371
23361,1121,6.19887
23361,1279,6.21649
23361,1339,6.20042
23361,1493,2.54671
23361,1511,6.17333
23361,1534,1.38398
23361,1751,4.8434
23361,1886,4.67022
23361,2129,4.02647
23361,2253,6.2064
23361,2318,6.20638
23361,2353,6.14283
23361,2679,4.69909
23361,2971,4.72154
23361,3026,6.44998
23361,3036,7.04708
23361,3114,5.09539
23361,3121,4.65552
23361,3124,4.79914
23361,3363,6.2308
23361,3364,4.75701
23361,3562,4.65966
23361,3970,6.50561
23361,3986,5.89233
23361,4044,6.60164
23361,4244,4.88755
23361,1048,8.02899
36317,58,6.3347
36317,110,6.3262
36317,149,7.48627
36317,411,6.6384
36317,475,7.43899
36317,770,7.4265
36317,772,7.5099
36317,813,7.59784
36317,935,7.74804
36317,976,8.66799
36317,1057,9.5992
36317,1072,7.42102
36317,1096,8.2871
36317,1121,7.44758
36317,1279,7.44963
36317,1339,7.43665
36317,1493,8.39852
36317,1511,7.44136
36317,1534,9.77185
36317,1751,6.49376
36317,1886,6.34542
36317,2129,7.05781
36317,2253,7.4432
36317,2318,7.45163
36317,2353,7.51783
36317,2679,6.35441
36317,2971,6.3505
36317,3026,7.74925
36317,3036,8.69719
36317,3114,6.63138
36317,3121,6.34882
36317,3124,9.09778
36317,3363,7.46547
36317,3364,6.69691
36317,3562,6.37294
36317,3970,7.78524
36317,3986,7.39246
36317,4044,11.61501
36317,4244,6.11453
36317,1048,9.37111
16964,58,3.21265
16964,110,3.20415
16964,149,4.36421
16964,411,3.51635
16964,475,4.31694
16964,770,4.30445
16964,772,4.38785
16964,813,4.47579
16964,935,4.62599
16964,976,5.54594
16964,1057,6.47715
16964,1072,4.29897
16964,1096,5.16505
16964,1121,4.32553
16964,1279,4.32758
16964,1339,4.3146
16964,1493,5.27647
16964,1511,4.3193
16964,1534,6.6498
16964,1751,3.37171
16964,1886,3.22337
16964,2129,3.93576
16964,2253,4.32115
16964,2318,4.32958
16964,2353,4.39578
16964,2679,3.23236
16964,2971,3.22845
16964,3026,4.6272
16964,3036,5.57514
16964,3114,3.50933
16964,3121,3.22677
16964,3124,5.97573
16964,3363,4.34341
16964,3364,3.57485
16964,3562,3.25089
16964,3970,4.66319
16964,3986,4.2704
16964,4044,8.49296
16964,4244,2.99248
16964,1048,6.24906
42727,58,6.26259
42727,110,6.28413
42727,149,7.6962
42727,411,6.71192
42727,475,7.68172
42727,770,7.65533
42727,772,7.67672
42727,813,7.7556
42727,935,7.96273
42727,976,8.55289
42727,1057,9.72555
42727,1072,7.64335
42727,1096,8.39143
42727,1121,7.69013
42727,1279,7.70501
42727,1339,7.68892
42727,1493,8.22884
42727,1511,7.67225
42727,1534,9.59883
42727,1751,6.47001
42727,1886,6.19246
42727,2129,6.85128
42727,2253,7.69494
42727,2318,7.6966
42727,2353,7.70407
42727,2679,6.23765
42727,2971,6.2585
42727,3026,8.04091
42727,3036,8.9831
42727,3114,6.70361
42727,3121,6.17675
42727,3124,9.16105
42727,3363,7.71925
42727,3364,6.60793
42727,3562,6.21467
42727,3970,8.07497
42727,3986,7.5337
42727,4044,11.69005
42727,4244,6.40276
42727,1048,9.66292
49252,58,1.89295
49252,110,1.86712
49252,149,0.52002
49252,411,1.49969
49252,475,0.80421
49252,770,0.68029
49252,772,0.68205
49252,813,0.76161
49252,935,0.73074
49252,976,4.43242
49252,1057,4.96109
49252,1072,0.62941
49252,1096,1.52055
49252,1121,0.80276
49252,1279,0.93489
49252,1339,0.90005
49252,1493,4.08446
49252,1511,0.6962
49252,1534,5.43759
49252,1751,1.76089
49252,1886,1.9667
49252,2129,2.57884
49252,2253,0.89499
49252,2318,0.82664
49252,2353,0.54741
49252,2679,1.93022
49252,2971,1.90627
49252,3026,1.70103
49252,3036,2.95317
49252,3114,1.5071
49252,3121,1.98363
49252,3124,4.66964
49252,3363,0.91962
49252,3364,1.85515
49252,3562,1.97029
49252,3970,1.64581
49252,3986,0.85483
49252,4044,7.10587
49252,4244,1.82674
49252,1048,3.00748
61601,58,5.24139
61601,110,5.21555
61601,149,3.86845
61601,411,4.84813
61601,475,4.15264
61601,770,4.02872
61601,772,4.03049
61601,813,4.11005
61601,935,4.07917
61601,976,7.78085
61601,1057,8.30952
61601,1072,3.97785
61601,1096,4.86898
61601,1121,4.1512
61601,1279,4.28332
61601,1339,4.24848
61601,1493,7.43289
61601,1511,4.04463
61601,1534,8.78602
61601,1751,5.10933
61601,1886,5.31514
61601,2129,5.92727
61601,2253,4.24342
61601,2318,4.17507
61601,2353,3.89585
61601,2679,5.27865
61601,2971,5.2547
61601,3026,5.04947
61601,3036,6.3016
61601,3114,4.85554
61601,3121,5.33206
61601,3124,8.01807
61601,3363,4.26805
61601,3364,5.20358
61601,3562,5.31872
61601,3970,4.99424
61601,3986,4.20327
61601,4044,10.45431
61601,4244,5.17517
61601,1048,6.35591
10575,58,3.61516
10575,110,3.58968
10575,149,2.52917
10575,411,3.33734
10575,475,2.25386
10575,770,2.37923
10575,772,2.84216
10575,813,2.9242
10575,935,2.56848
10575,976,6.03843
10575,1057,6.18906
10575,1072,2.43401
10575,1096,3.64928
10575,1121,2.25237
10575,1279,2.13947
10575,1339,2.17198
10575,1493,5.80205
10575,1511,2.35835
10575,1534,7.17432
10575,1751,3.55143
10575,1886,3.67814
10575,2129,4.37499
10575,2253,2.17178
10575,2318,2.22845
10575,2353,2.71037
10575,2679,3.6532
10575,2971,3.63212
10575,3026,2.76656
10575,3036,4.01713
10575,3114,3.34243
10575,3121,3.6919
10575,3124,5.99795
10575,3363,2.13995
10575,3364,3.70726
10575,3562,3.69149
10575,3970,2.70882
10575,3986,2.98157
10575,4044,8.36516
10575,4244,3.45944
10575,1048,4.14496
55434,58,3.14346
55434,110,3.13461
55434,149,4.23445
55434,411,3.42625
55434,475,4.17649
55434,770,4.16886
55434,772,4.27
55434,813,4.35994
55434,935,4.49409
55434,976,5.43471
55434,1057,6.31514
55434,1072,4.16554
55434,1096,5.0599
55434,1121,4.18512
55434,1279,4.1823
55434,1339,4.17057
55434,1493,5.18134
55434,1511,4.18298
55434,1534,6.55516
55434,1751,3.29738
55434,1886,3.15261
55434,2129,3.85938
55434,2253,4.17732
55434,2318,4.18828
55434,2353,4.27274
55434,2679,3.16297
55434,2971,3.15928
55434,3026,4.46187
55434,3036,5.40029
55434,3114,3.41959
55434,3121,3.15511
55434,3124,5.82492
55434,3363,4.19873
55434,3364,3.5033
55434,3562,3.18056
55434,3970,4.49974
55434,3986,4.15929
55434,4044,8.33901
55434,4244,2.88962
55434,1048,6.08326
26654,58,4.20337
26654,110,4.19476
26654,149,5.37072
26654,411,4.51196
26654,475,5.32663
26654,770,5.31269
26654,772,5.39088
26654,813,5.47823
26654,935,5.63307
26654,976,6.55127
26654,1057,7.4964
26654,1072,5.30658
26654,1096,6.16435
26654,1121,5.33521
26654,1279,5.33873
26654,1339,5.32537
26654,1493,6.27685
26654,1511,5.32777
26654,1534,7.64996
26654,1751,4.36319
26654,1886,4.21535
26654,2129,4.92991
26654,2253,5.33186
26654,2318,5.33953
26654,2353,5.40031
26654,2679,4.22345
26654,2971,4.21925
26654,3026,5.64462
26654,3036,6.59599
26654,3114,4.50485
26654,3121,4.21924
26654,3124,6.99217
26654,3363,5.35438
26654,3364,4.56569
26654,3562,4.24261
26654,3970,5.67998
26654,3986,5.27153
26654,4044,9.51017
26654,4244,4.00622
26654,1048,7.26656
36241,58,8.2284
36241,110,8.20263
36241,149,7.09439
36241,411,7.93044
36241,475,6.81729
36241,770,6.94233
36241,772,7.40618
36241,813,7.4897
36241,935,7.16252
36241,976,10.68036
36241,1057,10.90764
36241,1072,6.99714
36241,1096,8.2242
36241,1121,6.81547
36241,1279,6.775
36241,1339,6.7653
36241,1493,10.42402
36241,1511,6.92166
36241,1534,11.79454
36241,1751,8.15344
36241,1886,8.29368
36241,2129,8.98077
36241,2253,6.75789
36241,2318,6.79167
36241,2353,7.2755
36241,2679,8.26664
36241,2971,8.24492
36241,3026,7.52891
36241,3036,8.78075
36241,3114,7.9359
36241,3121,8.30806
36241,3124,10.69427
36241,3363,6.75247
36241,3364,8.30146
36241,3562,8.30553
36241,3970,7.47382
36241,3986,7.54481
36241,4044,13.07786
36241,4244,8.08625
36241,1048,8.90369
52394,58,5.84459
52394,110,5.82231
52394,149,4.94891
52394,411,5.68324
52394,475,4.69401
52394,770,4.81564
52394,772,5.26199
52394,813,5.32979
52394,935,4.87054
52394,976,7.96158
52394,1057,7.32948
52394,1072,4.86937
52394,1096,5.95601
52394,1121,4.69148
52394,1279,4.57549
52394,1339,4.61119
52394,1493,7.89286
52394,1511,4.79309
52394,1534,9.25737
52394,1751,5.84506
52394,1886,5.89043
52394,2129,6.61566
52394,2253,4.61228
52394,2318,4.66826
52394,2353,5.12455
52394,2679,5.87913
52394,2971,5.863
52394,3026,3.98854
52394,3036,4.5409
52394,3114,5.68643
52394,3121,5.89961
52394,3124,7.40098
52394,3363,4.58101
52394,3364,6.03453
52394,3562,5.9116
52394,3970,3.95077
52394,3986,5.41891
52394,4044,9.52571
52394,4244,5.62305
52394,1048,4.52999
7347,58,4.4414
7347,110,4.41563
7347,149,3.30739
7347,411,4.14344
7347,475,3.0303
7347,770,3.15533
7347,772,3.61918
7347,813,3.70271
7347,935,3.37552
7347,976,6.89336
7347,1057,7.12064
7347,1072,3.21014
7347,1096,4.4372
7347,1121,3.02847
7347,1279,2.988
7347,1339,2.9783
7347,1493,6.63702
7347,1511,3.13466
7347,1534,8.00754
7347,1751,4.36644
7347,1886,4.50668
7347,2129,5.19377
7347,2253,2.97089
7347,2318,3.00467
7347,2353,3.48851
7347,2679,4.47965
7347,2971,4.45792
7347,3026,3.74191
7347,3036,4.99375
7347,3114,4.1489
7347,3121,4.52107
7347,3124,6.90727
7347,3363,2.96547
7347,3364,4.51446
7347,3562,4.51853
7347,3970,3.68682
7347,3986,3.75781
7347,4044,9.29086
7347,4244,4.29925
7347,1048,5.11669
7416,58,5.99951
7416,110,6.02105
7416,149,7.43312
7416,411,6.44883
7416,475,7.41863
7416,770,7.39224
7416,772,7.41364
7416,813,7.49251
7416,935,7.69965
7416,976,8.28981
7416,1057,9.46247
7416,1072,7.38026
7416,1096,8.12834
7416,1121,7.42704
7416,1279,7.44192
7416,1339,7.42584
7416,1493,7.96575
7416,1511,7.40917
7416,1534,9.33575
7416,1751,6.20692
7416,1886,5.92938
7416,2129,6.5882
7416,2253,7.43185
7416,2318,7.43352
7416,2353,7.44098
7416,2679,5.97456
7416,2971,5.99541
7416,3026,7.77783
7416,3036,8.72001
7416,3114,6.44053
7416,3121,5.91367
7416,3124,8.89797
7416,3363,7.45616
7416,3364,6.34485
7416,3562,5.95158
7416,3970,7.81188
7416,3986,7.27061
7416,4044,11.42697
7416,4244,6.13967
7416,1048,9.39983
55428,58,7.26443
55428,110,7.27704
55428,149,8.26267
55428,411,7.6657
55428,475,8.07084
55428,770,8.1335
55428,772,8.41239
55428,813,8.51389
55428,935,8.46615
55428,976,6.42023
55428,1057,5.326
55428,1072,8.15827
55428,1096,9.27085
55428,1121,8.07848
55428,1279,7.99702
55428,1339,8.00929
55428,1493,7.07092
55428,1511,8.1355
55428,1534,7.89124
55428,1751,7.47554
55428,1886,7.20587
55428,2129,7.3259
55428,2253,8.01773
55428,2318,8.06725
55428,2353,8.36909
55428,2679,7.24951
55428,2971,7.26681
55428,3026,7.65293
55428,3036,7.44919
55428,3114,7.65856
55428,3121,7.1906
55428,3124,4.55519
55428,3363,8.02
55428,3364,7.61479
55428,3562,7.22769
55428,3970,7.74903
55428,3986,8.35224
55428,4044,7.04817
55428,4244,7.12828
55428,1048,8.73445
20166,58,5.00759
20166,110,4.9821
20166,149,3.92159
20166,411,4.72977
20166,475,3.64628
20166,770,3.77165
20166,772,4.23458
20166,813,4.31662
20166,935,3.9609
20166,976,7.43086
20166,1057,7.58148
20166,1072,3.82644
20166,1096,5.0417
20166,1121,3.64479
20166,1279,3.53189
20166,1339,3.56441
20166,1493,7.19447
20166,1511,3.75077
20166,1534,8.56674
20166,1751,4.94386
20166,1886,5.07057
