order_id,worker_id,service_time,t_p,t_d,t_w
60495,3211,5.58476,0.3791,5.20566,0
60495,3245,21.53658,16.33091,5.20566,0
60495,3346,11.21986,6.0142,5.20566,0
60495,3363,6.01459,0.80892,5.20566,0
60495,3369,21.82731,16.62164,5.20566,0
60495,3567,8.97635,3.77069,5.20566,0
60495,3653,7.85045,2.64478,5.20566,0
60495,3775,6.14889,0.94322,5.20566,0
60495,4204,11.85885,6.65318,5.20566,0
6144,35,14.45195,3.46554,10.98641,0
6144,563,15.65943,4.67302,10.98641,0
6144,640,16.27838,5.29197,10.98641,0
6144,708,13.45361,2.4672,10.98641,0
6144,914,13.70918,2.72277,10.98641,0
6144,993,24.28286,13.29644,10.98641,0
6144,1157,14.43528,3.44886,10.98641,0
6144,1161,24.30129,13.31487,10.98641,0
6144,1339,12.7378,1.75138,10.98641,0
6144,1493,13.90819,2.92177,10.98641,0
6144,1534,11.62751,0.6411,10.98641,0
6144,1588,12.65412,1.66771,10.98641,0
6144,1628,12.63742,1.65101,10.98641,0
6144,2782,14.11199,3.12558,10.98641,0
6144,63,13.88764,2.90122,10.98641,0
6144,168,17.85573,6.86931,10.98641,0
6144,237,17.11782,6.13141,10.98641,0
6144,248,13.33277,2.34636,10.98641,0
6144,397,26.40686,15.42044,10.98641,0
6144,405,33.74089,22.75448,10.98641,0
6144,425,14.44447,3.45806,10.98641,0
6144,481,14.80164,3.81523,10.98641,0
6144,579,26.26195,15.27554,10.98641,0
6144,650,14.74193,3.75552,10.98641,0
6144,663,13.82546,2.83904,10.98641,0
6144,673,15.48661,4.5002,10.98641,0
6144,766,12.11869,1.13228,10.98641,0
6144,826,37.61324,26.62683,10.98641,0
6144,991,14.49592,3.50951,10.98641,0
6144,1089,22.91759,11.93117,10.98641,0
6144,1096,25.80707,14.82066,10.98641,0
6144,1128,15.52773,4.54132,10.98641,0
6144,1129,27.40588,16.41947,10.98641,0
6144,1269,14.2465,3.26009,10.98641,0
6144,1472,12.70759,1.72118,10.98641,0
6144,1666,14.48056,3.49415,10.98641,0
6144,1829,13.35064,2.36423,10.98641,0
6144,1946,15.14386,4.15745,10.98641,0
6144,1952,11.4725,0.48609,10.98641,0
6144,1999,19.97927,8.99286,10.98641,0
6144,2001,11.54435,0.55794,10.98641,0
6144,2091,14.3327,3.34628,10.98641,0
6144,2152,22.29702,11.31061,10.98641,0
6144,2270,12.65196,1.66555,10.98641,0
6144,2503,12.88079,1.89438,10.98641,0
6144,2513,14.45664,3.47022,10.98641,0
6144,2538,13.25878,2.27237,10.98641,0
6144,2806,34.43314,23.44672,10.98641,0
6144,2921,15.25524,4.26882,10.98641,0
6144,3127,22.96531,11.9789,10.98641,0
6144,3159,28.71855,17.73214,10.98641,0
6144,3211,14.5479,3.56149,10.98641,0
6144,3245,27.69304,16.70663,10.98641,0
6144,3346,15.63942,4.65301,10.98641,0
6144,3363,14.11799,3.13158,10.98641,0
6144,3369,28.03272,17.0463,10.98641,0
6144,3567,14.59378,3.60737,10.98641,0
6144,3653,12.88495,1.89854,10.98641,0
6144,3775,13.98936,3.00295,10.98641,0
6144,4204,15.60745,4.62104,10.98641,0
47950,35,9.43605,5.90627,3.52979,0
47950,563,4.77454,1.24475,3.52979,0
47950,640,4.15666,0.62687,3.52979,0
47950,708,10.58485,7.05506,3.52979,0
47950,914,6.43475,2.90496,3.52979,0
47950,993,12.06399,8.5342,3.52979,0
47950,1157,9.40727,5.87748,3.52979,0
47950,1161,17.5377,14.00792,3.52979,0
47950,1339,9.58901,6.05922,3.52979,0
47950,1493,5.864,2.33421,3.52979,0
47950,1534,7.91729,4.3875,3.52979,0
47950,1588,8.23808,4.70829,3.52979,0
47950,1628,9.55105,6.02126,3.52979,0
47950,2782,5.87157,2.34178,3.52979,0
47950,63,5.48045,1.95066,3.52979,0
47950,168,10.69297,7.16318,3.52979,0
47950,237,9.34977,5.81998,3.52979,0
47950,248,6.20334,2.67355,3.52979,0
47950,397,14.63198,11.1022,3.52979,0
47950,405,26.75158,23.2218,3.52979,0
47950,425,9.37874,5.84895,3.52979,0
47950,481,9.46413,5.93434,3.52979,0
47950,579,17.86482,14.33503,3.52979,0
47950,650,9.29667,5.76688,3.52979,0
47950,663,10.96549,7.4357,3.52979,0
47950,673,5.76176,2.23197,3.52979,0
47950,766,9.38143,5.85164,3.52979,0
47950,826,29.76687,26.23708,3.52979,0
47950,991,9.40941,5.87962,3.52979,0
47950,1089,13.79986,10.27007,3.52979,0
47950,1096,14.88307,11.35328,3.52979,0
47950,1128,4.87315,1.34336,3.52979,0
47950,1129,15.40736,11.87757,3.52979,0
47950,1269,11.37589,7.8461,3.52979,0
47950,1472,9.3769,5.84711,3.52979,0
47950,1666,9.42715,5.89736,3.52979,0
47950,1829,9.06136,5.53157,3.52979,0
47950,1946,6.36129,2.8315,3.52979,0
47950,1952,8.49988,4.97009,3.52979,0
47950,1999,10.41029,6.8805,3.52979,0
47950,2001,8.16066,4.63087,3.52979,0
47950,2091,4.96487,1.43508,3.52979,0
47950,2152,16.4468,12.91701,3.52979,0
47950,2270,9.7641,6.23431,3.52979,0
47950,2503,9.21859,5.6888,3.52979,0
47950,2513,11.55149,8.0217,3.52979,0
47950,2538,9.07138,5.54159,3.52979,0
47950,2806,22.87269,19.3429,3.52979,0
47950,2921,5.72985,2.20006,3.52979,0
47950,3127,13.87135,10.34156,3.52979,0
47950,3159,16.7088,13.17902,3.52979,0
47950,3211,9.45957,5.92978,3.52979,0
47950,3245,15.61379,12.084,3.52979,0
47950,3346,3.67238,0.14259,3.52979,0
47950,3363,9.20839,5.6786,3.52979,0
47950,3369,15.96612,12.43633,3.52979,0
47950,3567,5.95356,2.42377,3.52979,0
47950,3653,9.59125,6.06146,3.52979,0
47950,3775,9.21544,5.68565,3.52979,0
47950,4204,4.53333,1.00354,3.52979,0
25636,35,5.90527,0.20783,5.69745,0
25636,563,12.32074,6.62329,5.69745,0
25636,640,11.89836,6.20091,5.69745,0
25636,708,9.10056,3.40311,5.69745,0
25636,914,11.324,5.62655,5.69745,0
25636,993,19.43314,13.73569,5.69745,0
25636,1157,5.91637,0.21892,5.69745,0
25636,1161,15.34801,9.65057,5.69745,0
25636,1339,8.32697,2.62952,5.69745,0
25636,1493,9.39597,3.69853,5.69745,0
25636,1534,9.8769,4.17946,5.69745,0
25636,1588,11.00292,5.30547,5.69745,0
25636,1628,8.43338,2.73593,5.69745,0
25636,2782,11.4157,5.71826,5.69745,0
25636,63,10.69416,4.99672,5.69745,0
25636,168,9.18881,3.49137,5.69745,0
25636,237,8.97326,3.27581,5.69745,0
25636,248,10.65494,4.9575,5.69745,0
25636,397,20.18247,14.48503,5.69745,0
25636,405,24.78673,19.08928,5.69745,0
25636,425,5.90486,0.20741,5.69745,0
25636,481,5.92379,0.22635,5.69745,0
25636,579,17.58757,11.89012,5.69745,0
25636,650,6.03785,0.34041,5.69745,0
25636,663,9.29781,3.60036,5.69745,0
25636,673,12.67745,6.98,5.69745,0
25636,766,9.20273,3.50528,5.69745,0
25636,826,35.93639,30.23894,5.69745,0
25636,991,5.85344,0.15599,5.69745,0
25636,1089,14.68815,8.9907,5.69745,0
25636,1096,18.64073,12.94328,5.69745,0
25636,1128,12.26384,6.5664,5.69745,0
25636,1129,21.54338,15.84594,5.69745,0
25636,1269,11.5455,5.84805,5.69745,0
25636,1472,8.08439,2.38695,5.69745,0
25636,1666,5.87034,0.1729,5.69745,0
25636,1829,7.04089,1.34345,5.69745,0
25636,1946,12.65963,6.96219,5.69745,0
25636,1952,9.81715,4.1197,5.69745,0
25636,1999,12.33993,6.64248,5.69745,0
25636,2001,9.89814,4.2007,5.69745,0
25636,2091,10.77776,5.08032,5.69745,0
25636,2152,13.41312,7.71568,5.69745,0
25636,2270,8.82705,3.12961,5.69745,0
25636,2503,7.69762,2.00017,5.69745,0
25636,2513,9.49614,3.7987,5.69745,0
25636,2538,7.15011,1.45267,5.69745,0
25636,2806,27.66422,21.96677,5.69745,0
25636,2921,12.46681,6.76936,5.69745,0
25636,3127,14.7202,9.02276,5.69745,0
25636,3159,22.83675,17.13931,5.69745,0
25636,3211,5.80237,0.10492,5.69745,0
25636,3245,22.01584,16.31839,5.69745,0
25636,3346,11.53451,5.83706,5.69745,0
25636,3363,6.23116,0.53372,5.69745,0
25636,3369,22.3106,16.61316,5.69745,0
25636,3567,9.31326,3.61581,5.69745,0
25636,3653,8.09897,2.40153,5.69745,0
25636,3775,6.36833,0.67088,5.69745,0
25636,4204,12.14582,6.44837,5.69745,0
57478,35,10.89817,4.14233,6.75584,0
57478,563,9.13148,2.37563,6.75584,0
57478,640,9.16157,2.40573,6.75584,0
57478,708,11.87579,5.11995,6.75584,0
57478,914,8.85088,2.09503,6.75584,0
57478,993,17.18162,10.42578,6.75584,0
57478,1157,10.86985,4.11401,6.75584,0
57478,1161,19.79675,13.04091,6.75584,0
57478,1339,10.86764,4.1118,6.75584,0
57478,1493,7.37675,0.62091,6.75584,0
57478,1534,9.42841,2.67256,6.75584,0
57478,1588,10.07151,3.31567,6.75584,0
57478,1628,10.83273,4.07689,6.75584,0
57478,2782,8.58827,1.83243,6.75584,0
57478,63,7.71783,0.96199,6.75584,0
57478,168,12.90662,6.15078,6.75584,0
57478,237,11.71869,4.96285,6.75584,0
57478,248,8.21783,1.46199,6.75584,0
57478,397,19.31757,12.56173,6.75584,0
57478,405,29.17243,22.41659,6.75584,0
57478,425,10.84716,4.09132,6.75584,0
57478,481,11.00056,4.24472,6.75584,0
57478,579,20.78455,14.02871,6.75584,0
57478,650,10.84575,4.08991,6.75584,0
57478,663,12.25522,5.49938,6.75584,0
57478,673,9.58032,2.82448,6.75584,0
57478,766,10.71788,3.96204,6.75584,0
57478,826,33.55115,26.79531,6.75584,0
57478,991,10.88451,4.12867,6.75584,0
57478,1089,16.98231,10.22647,6.75584,0
57478,1096,19.03042,12.27458,6.75584,0
57478,1128,9.07546,2.31962,6.75584,0
57478,1129,20.2641,13.50826,6.75584,0
57478,1269,12.89023,6.13439,6.75584,0
57478,1472,10.65293,3.89708,6.75584,0
57478,1666,10.89649,4.14065,6.75584,0
57478,1829,10.38344,3.6276,6.75584,0
57478,1946,9.75745,3.00161,6.75584,0
57478,1952,9.96816,3.21231,6.75584,0
57478,1999,13.72356,6.96772,6.75584,0
57478,2001,9.66549,2.90965,6.75584,0
57478,2091,7.59611,0.84027,6.75584,0
57478,2152,18.37267,11.61682,6.75584,0
57478,2270,11.06037,4.30453,6.75584,0
57478,2503,10.49907,3.74323,6.75584,0
57478,2513,12.83372,6.07788,6.75584,0
57478,2538,10.38334,3.6275,6.75584,0
57478,2806,27.43114,20.6753,6.75584,0
57478,2921,9.39551,2.63967,6.75584,0
57478,3127,17.04391,10.28806,6.75584,0
57478,3159,21.57569,14.81984,6.75584,0
57478,3211,10.93871,4.18287,6.75584,0
57478,3245,20.54049,13.78465,6.75584,0
57478,3346,8.57697,1.82113,6.75584,0
57478,3363,10.63296,3.87712,6.75584,0
57478,3369,20.88145,14.12561,6.75584,0
57478,3567,8.06508,1.30924,6.75584,0
57478,3653,10.86718,4.11134,6.75584,0
57478,3775,10.61585,3.86001,6.75584,0
57478,4204,8.96382,2.20798,6.75584,0
9477,35,39.73199,15.64312,24.08887,0
9477,563,36.21483,12.12596,24.08887,0
9477,640,34.93965,10.85078,24.08887,0
9477,708,42.09512,18.00625,24.08887,0
9477,914,38.39124,14.30237,24.08887,0
9477,993,28.34266,4.25379,24.08887,0
9477,1157,39.70868,15.61981,24.08887,0
9477,1161,42.12885,18.03998,24.08887,0
9477,1339,41.02154,16.93267,24.08887,0
9477,1493,37.25162,13.16275,24.08887,0
9477,1534,39.85957,15.7707,24.08887,0
9477,1588,40.24826,16.15939,24.08887,0
9477,1628,41.02688,16.93801,24.08887,0
9477,2782,37.80853,13.71966,24.08887,0
9477,63,37.48573,13.39686,24.08887,0
9477,168,38.07686,13.98799,24.08887,0
9477,237,37.06851,12.97963,24.08887,0
9477,248,38.21453,14.12566,24.08887,0
9477,397,26.31362,2.22475,24.08887,0
9477,405,48.69701,24.60814,24.08887,0
9477,425,39.66679,15.57792,24.08887,0
9477,481,39.49959,15.41072,24.08887,0
9477,579,38.94284,14.85397,24.08887,0
9477,650,39.3407,15.25182,24.08887,0
9477,663,42.45198,18.36311,24.08887,0
9477,673,37.06052,12.97165,24.08887,0
9477,766,41.11199,17.02311,24.08887,0
9477,826,55.95081,31.86194,24.08887,0
9477,991,39.6664,15.57753,24.08887,0
9477,1089,35.50491,11.41604,24.08887,0
9477,1096,30.46431,6.37544,24.08887,0
9477,1128,36.38079,12.29192,24.08887,0
9477,1129,24.69984,0.61097,24.08887,0
9477,1269,43.33526,19.24639,24.08887,0
9477,1472,40.74977,16.6609,24.08887,0
9477,1666,39.69976,15.61089,24.08887,0
9477,1829,40.00724,15.91836,24.08887,0
9477,1946,37.78705,13.69818,24.08887,0
9477,1952,40.41777,16.3289,24.08887,0
9477,1999,34.30604,10.21717,24.08887,0
9477,2001,40.10134,16.01247,24.08887,0
9477,2091,36.95436,12.86549,24.08887,0
9477,2152,42.98643,18.89756,24.08887,0
9477,2270,41.33925,17.25038,24.08887,0
9477,2503,40.45591,16.36704,24.08887,0
9477,2513,42.93827,18.8494,24.08887,0
9477,2538,40.07171,15.98284,24.08887,0
9477,2806,32.92719,8.83831,24.08887,0
9477,2921,37.1866,13.09773,24.08887,0
9477,3127,35.57777,11.4889,24.08887,0
9477,3159,25.83885,1.74998,24.08887,0
9477,3211,39.68967,15.6008,24.08887,0
9477,3245,24.8547,0.76583,24.08887,0
9477,3346,35.61795,11.52908,24.08887,0
9477,3363,39.69367,15.6048,24.08887,0
9477,3369,25.11793,1.02905,24.08887,0
9477,3567,36.71568,12.62681,24.08887,0
9477,3653,40.93856,16.84968,24.08887,0
9477,3775,39.78958,15.70071,24.08887,0
9477,4204,36.11267,12.0238,24.08887,0
22485,35,21.77821,0.55551,21.2227,0
22485,563,27.9667,6.744,21.2227,0
22485,640,27.45472,6.23202,21.2227,0
22485,708,24.96919,3.74649,21.2227,0
22485,914,27.07076,5.84806,21.2227,0
22485,993,34.87979,13.65709,21.2227,0
22485,1157,21.78448,0.56178,21.2227,0
22485,1161,30.56116,9.33846,21.2227,0
22485,1339,24.20288,2.98018,21.2227,0
22485,1493,25.02733,3.80463,21.2227,0
22485,1534,25.69787,4.47518,21.2227,0
22485,1588,26.82836,5.60566,21.2227,0
22485,1628,24.30894,3.08624,21.2227,0
22485,2782,27.13411,5.91141,21.2227,0
22485,63,26.38672,5.16402,21.2227,0
22485,168,24.36436,3.14166,21.2227,0
22485,237,24.19261,2.96991,21.2227,0
22485,248,26.39049,5.16779,21.2227,0
22485,397,35.50388,14.28118,21.2227,0
22485,405,40.00454,18.78184,21.2227,0
22485,425,21.76222,0.53952,21.2227,0
22485,481,21.38593,0.16323,21.2227,0
22485,579,32.76233,11.53963,21.2227,0
22485,650,21.50926,0.28656,21.2227,0
22485,663,25.15861,3.93591,21.2227,0
22485,673,28.36754,7.14484,21.2227,0
22485,766,25.07375,3.85105,21.2227,0
22485,826,51.74118,30.51848,21.2227,0
22485,991,21.71341,0.49071,21.2227,0
22485,1089,29.87488,8.65218,21.2227,0
22485,1096,33.89028,12.66758,21.2227,0
22485,1128,27.91756,6.69486,21.2227,0
22485,1129,36.89232,15.66962,21.2227,0
22485,1269,27.42136,6.19866,21.2227,0
22485,1472,23.95894,2.73624,21.2227,0
22485,1666,21.7393,0.5166,21.2227,0
22485,1829,22.90523,1.68253,21.2227,0
22485,1946,28.38074,7.15804,21.2227,0
22485,1952,25.6612,4.4385,21.2227,0
22485,1999,27.57442,6.35172,21.2227,0
22485,2001,25.72918,4.50648,21.2227,0
22485,2091,26.43703,5.21433,21.2227,0
22485,2152,28.68076,7.45806,21.2227,0
22485,2270,24.70306,3.48036,21.2227,0
22485,2503,23.57002,2.34732,21.2227,0
22485,2513,25.33667,4.11397,21.2227,0
22485,2538,23.01612,1.79342,21.2227,0
22485,2806,42.93115,21.70845,21.2227,0
22485,2921,28.1614,6.9387,21.2227,0
22485,3127,29.90612,8.68342,21.2227,0
22485,3159,38.18122,16.95852,21.2227,0
22485,3211,21.67366,0.45096,21.2227,0
22485,3245,37.37976,16.15707,21.2227,0
22485,3346,27.12457,5.90187,21.2227,0
22485,3363,22.08305,0.86035,21.2227,0
22485,3369,37.66995,16.44725,21.2227,0
22485,3567,24.87001,3.64731,21.2227,0
22485,3653,23.97505,2.75235,21.2227,0
22485,3775,22.23054,1.00784,21.2227,0
22485,4204,27.78332,6.56062,21.2227,0
15700,35,1.96399,0.47774,1.48625,0
15700,563,8.31902,6.83277,1.48625,0
15700,640,7.8434,6.35715,1.48625,0
15700,708,5.09727,3.61102,1.48625,0
15700,914,7.36875,5.8825,1.48625,0
15700,993,15.30216,13.81591,1.48625,0
15700,1157,1.97859,0.49234,1.48625,0
15700,1161,10.86191,9.37566,1.48625,0
15700,1339,4.36158,2.87533,1.48625,0
15700,1493,5.38463,3.89838,1.48625,0
15700,1534,5.94054,4.45429,1.48625,0
15700,1588,7.06694,5.58069,1.48625,0
15700,1628,4.47074,2.98449,1.48625,0
15700,2782,7.44906,5.96281,1.48625,0
15700,63,6.71551,5.22926,1.48625,0
15700,168,4.75415,3.2679,1.48625,0
15700,237,4.62409,3.13784,1.48625,0
15700,248,6.69515,5.2089,1.48625,0
15700,397,15.94489,14.45864,1.48625,0
15700,405,20.30024,18.81399,1.48625,0
15700,425,1.96904,0.48279,1.48625,0
15700,481,1.7092,0.22295,1.48625,0
15700,579,13.13287,11.64662,1.48625,0
15700,650,1.88115,0.3949,1.48625,0
15700,663,5.27702,3.79077,1.48625,0
15700,673,8.69828,7.21204,1.48625,0
15700,766,5.25176,3.76551,1.48625,0
15700,826,31.99835,30.5121,1.48625,0
15700,991,1.9176,0.43135,1.48625,0
15700,1089,10.28429,8.79804,1.48625,0
15700,1096,14.32785,12.8416,1.48625,0
15700,1128,8.26625,6.78,1.48625,0
15700,1129,17.33135,15.8451,1.48625,0
15700,1269,7.56923,6.08298,1.48625,0
15700,1472,4.12662,2.64037,1.48625,0
15700,1666,1.93295,0.4467,1.48625,0
15700,1829,3.09889,1.61264,1.48625,0
15700,1946,8.69446,7.20821,1.48625,0
15700,1952,5.88059,4.39434,1.48625,0
15700,1999,8.00929,6.52304,1.48625,0
15700,2001,5.96233,4.47608,1.48625,0
15700,2091,6.78251,5.29626,1.48625,0
15700,2152,8.93258,7.44633,1.48625,0
15700,2270,4.85989,3.37364,1.48625,0
15700,2503,3.74562,2.25937,1.48625,0
15700,2513,5.44088,3.95464,1.48625,0
15700,2538,3.2067,1.72045,1.48625,0
15700,2806,23.37096,21.88471,1.48625,0
15700,2921,8.48973,7.00348,1.48625,0
15700,3127,10.31461,8.82836,1.48625,0
15700,3159,18.62069,17.13444,1.48625,0
15700,3211,1.86535,0.3791,1.48625,0
15700,3245,17.81716,16.33091,1.48625,0
15700,3346,7.50045,6.0142,1.48625,0
15700,3363,2.29517,0.80892,1.48625,0
15700,3369,18.10789,16.62164,1.48625,0
15700,3567,5.25694,3.77069,1.48625,0
15700,3653,4.13103,2.64478,1.48625,0
15700,3775,2.42947,0.94322,1.48625,0
15700,4204,8.13943,6.65318,1.48625,0
60584,35,14.86342,3.02778,11.83564,0
60584,563,18.37981,6.54417,11.83564,0
60584,640,18.81044,6.9748,11.83564,0
60584,708,12.39919,0.56355,11.83564,0
60584,914,16.46617,4.63053,11.83564,0
60584,993,26.82703,14.99139,11.83564,0
60584,1157,14.86243,3.0268,11.83564,0
60584,1161,24.38837,12.55273,11.83564,0
60584,1339,12.48683,0.65119,11.83564,0
60584,1493,16.21559,4.37996,11.83564,0
60584,1534,14.35255,2.51691,11.83564,0
60584,1588,15.09358,3.25794,11.83564,0
60584,1628,12.43119,0.59556,11.83564,0
60584,2782,16.8694,5.03376,11.83564,0
60584,63,16.57779,4.74216,11.83564,0
60584,168,18.55389,6.71825,11.83564,0
60584,237,18.18923,6.35359,11.83564,0
60584,248,16.07912,4.24348,11.83564,0
60584,397,28.55045,16.71481,11.83564,0
60584,405,33.73636,21.90073,11.83564,0
60584,425,14.89311,3.05748,11.83564,0
60584,481,15.27838,3.44274,11.83564,0
60584,579,26.94059,15.10495,11.83564,0
60584,650,15.30883,3.47319,11.83564,0
60584,663,12.77951,0.94387,11.83564,0
60584,673,18.24648,6.41084,11.83564,0
60584,766,12.66756,0.83192,11.83564,0
60584,826,39.70103,27.86539,11.83564,0
60584,991,14.93577,3.10013,11.83564,0
60584,1089,24.00359,12.16796,11.83564,0
60584,1096,27.54382,15.70819,11.83564,0
60584,1128,18.25526,6.41962,11.83564,0
60584,1129,29.68294,17.84731,11.83564,0
60584,1269,14.45766,2.62202,11.83564,0
60584,1472,12.7801,0.94446,11.83564,0
60584,1666,14.90487,3.06923,11.83564,0
60584,1829,13.85151,2.01587,11.83564,0
60584,1946,17.89378,6.05814,11.83564,0
60584,1952,13.85887,2.02324,11.83564,0
60584,1999,21.40972,9.57408,11.83564,0
60584,2001,14.17993,2.3443,11.83564,0
60584,2091,16.97134,5.1357,11.83564,0
60584,2152,22.08986,10.25422,11.83564,0
60584,2270,12.10116,0.26552,11.83564,0
60584,2503,13.17577,1.34013,11.83564,0
60584,2513,13.39957,1.56393,11.83564,0
60584,2538,13.74178,1.90614,11.83564,0
60584,2806,36.39103,24.5554,11.83564,0
60584,2921,18.015,6.17937,11.83564,0
60584,3127,24.03975,12.20411,11.83564,0
60584,3159,30.99601,19.16037,11.83564,0
60584,3211,14.96655,3.13092,11.83564,0
60584,3245,30.03145,18.19582,11.83564,0
60584,3346,18.21389,6.37825,11.83564,0
60584,3363,14.617,2.78137,11.83564,0
60584,3369,30.35874,18.5231,11.83564,0
60584,3567,16.71458,4.87894,11.83564,0
60584,3653,12.68123,0.84559,11.83564,0
60584,3775,14.45893,2.62329,11.83564,0
60584,4204,18.30926,6.47362,11.83564,0
25697,35,6.07044,0.20783,5.86262,0
25697,563,12.48591,6.62329,5.86262,0
25697,640,12.06353,6.20091,5.86262,0
25697,708,9.26573,3.40311,5.86262,0
25697,914,11.48917,5.62655,5.86262,0
25697,993,19.59831,13.73569,5.86262,0
25697,1157,6.08154,0.21892,5.86262,0
25697,1161,15.51319,9.65057,5.86262,0
25697,1339,8.49214,2.62952,5.86262,0
25697,1493,9.56114,3.69853,5.86262,0
25697,1534,10.04208,4.17946,5.86262,0
25697,1588,11.16809,5.30547,5.86262,0
25697,1628,8.59855,2.73593,5.86262,0
25697,2782,11.58087,5.71826,5.86262,0
25697,63,10.85934,4.99672,5.86262,0
25697,168,9.35399,3.49137,5.86262,0
25697,237,9.13843,3.27581,5.86262,0
25697,248,10.82012,4.9575,5.86262,0
25697,397,20.34764,14.48503,5.86262,0
25697,405,24.9519,19.08928,5.86262,0
25697,425,6.07003,0.20741,5.86262,0
25697,481,6.08897,0.22635,5.86262,0
25697,579,17.75274,11.89012,5.86262,0
25697,650,6.20303,0.34041,5.86262,0
25697,663,9.46298,3.60036,5.86262,0
25697,673,12.84262,6.98,5.86262,0
25697,766,9.3679,3.50528,5.86262,0
25697,826,36.10156,30.23894,5.86262,0
25697,991,6.01861,0.15599,5.86262,0
25697,1089,14.85332,8.9907,5.86262,0
25697,1096,18.8059,12.94328,5.86262,0
25697,1128,12.42902,6.5664,5.86262,0
25697,1129,21.70856,15.84594,5.86262,0
25697,1269,11.71067,5.84805,5.86262,0
25697,1472,8.24957,2.38695,5.86262,0
25697,1666,6.03552,0.1729,5.86262,0
25697,1829,7.20607,1.34345,5.86262,0
25697,1946,12.82481,6.96219,5.86262,0
25697,1952,9.98232,4.1197,5.86262,0
25697,1999,12.5051,6.64248,5.86262,0
25697,2001,10.06331,4.2007,5.86262,0
25697,2091,10.94293,5.08032,5.86262,0
25697,2152,13.5783,7.71568,5.86262,0
25697,2270,8.99223,3.12961,5.86262,0
25697,2503,7.86279,2.00017,5.86262,0
25697,2513,9.66132,3.7987,5.86262,0
25697,2538,7.31529,1.45267,5.86262,0
25697,2806,27.82939,21.96677,5.86262,0
25697,2921,12.63198,6.76936,5.86262,0
25697,3127,14.88537,9.02276,5.86262,0
25697,3159,23.00193,17.13931,5.86262,0
25697,3211,5.96754,0.10492,5.86262,0
25697,3245,22.18101,16.31839,5.86262,0
25697,3346,11.69968,5.83706,5.86262,0
25697,3363,6.39634,0.53372,5.86262,0
25697,3369,22.47578,16.61316,5.86262,0
25697,3567,9.47843,3.61581,5.86262,0
25697,3653,8.26415,2.40153,5.86262,0
25697,3775,6.5335,0.67088,5.86262,0
25697,4204,12.31099,6.44837,5.86262,0
57449,35,13.68884,5.90627,7.78257,0
57449,563,9.02732,1.24475,7.78257,0
57449,640,8.40945,0.62687,7.78257,0
57449,708,14.83763,7.05506,7.78257,0
57449,914,10.68753,2.90496,7.78257,0
57449,993,16.31677,8.5342,7.78257,0
57449,1157,13.66005,5.87748,7.78257,0
57449,1161,21.79049,14.00792,7.78257,0
57449,1339,13.84179,6.05922,7.78257,0
57449,1493,10.11678,2.33421,7.78257,0
57449,1534,12.17007,4.3875,7.78257,0
57449,1588,12.49086,4.70829,7.78257,0
57449,1628,13.80383,6.02126,7.78257,0
57449,2782,10.12435,2.34178,7.78257,0
57449,63,9.73323,1.95066,7.78257,0
57449,168,14.94575,7.16318,7.78257,0
