order_id,worker_id,estimated_profit
25636,1952,47.70933
25636,1999,47.12068
25636,2001,47.69043
25636,2091,47.48519
25636,2152,46.87027
25636,2270,47.94035
25636,2503,48.20389
25636,2513,47.78423
25636,2538,48.33164
25636,2806,43.54502
25636,2921,47.09108
25636,3127,46.56529
25636,3159,44.67142
25636,3211,48.64611
25636,3245,44.86297
25636,3346,47.30861
25636,3363,48.54606
25636,3369,44.79419
25636,3567,47.82691
25636,3653,48.11024
25636,3775,48.51406
25636,4204,47.16598
57478,35,47.45709
57478,563,47.86932
57478,640,47.8623
57478,708,47.22898
57478,914,47.9348
57478,993,45.99096
57478,1157,47.4637
57478,1161,45.38076
57478,1339,47.46422
57478,1493,48.27876
57478,1534,47.80004
57478,1588,47.64998
57478,1628,47.47236
57478,2782,47.99607
57478,63,48.19917
57478,168,46.98846
57478,237,47.26564
57478,248,48.08251
57478,397,45.49257
57478,405,43.1931
57478,425,47.469
57478,481,47.4332
57478,579,45.15027
57478,650,47.46932
57478,663,47.14045
57478,673,47.76459
57478,766,47.49916
57478,826,42.1714
57478,991,47.46028
57478,1089,46.03746
57478,1096,45.55957
57478,1128,47.88239
57478,1129,45.27171
57478,1269,46.99228
57478,1472,47.51432
57478,1666,47.45749
57478,1829,47.5772
57478,1946,47.72326
57478,1952,47.6741
57478,1999,46.79784
57478,2001,47.74472
57478,2091,48.22757
57478,2152,45.71304
57478,2270,47.41925
57478,2503,47.55022
57478,2513,47.00547
57478,2538,47.57722
57478,2806,43.5994
57478,2921,47.80771
57478,3127,46.02309
57478,3159,44.96567
57478,3211,47.44763
57478,3245,45.20722
57478,3346,47.99871
57478,3363,47.51898
57478,3369,45.12766
57478,3567,48.11815
57478,3653,47.46432
57478,3775,47.52297
57478,4204,47.90844
9477,35,40.7292
9477,563,41.54987
9477,640,41.84742
9477,708,40.1778
9477,914,41.04204
9477,993,43.38671
9477,1157,40.73464
9477,1161,40.16994
9477,1339,40.42831
9477,1493,41.30795
9477,1534,40.69943
9477,1588,40.60874
9477,1628,40.42706
9477,2782,41.17801
9477,63,41.25333
9477,168,41.1154
9477,237,41.35068
9477,248,41.08328
9477,397,43.86016
9477,405,38.63736
9477,425,40.74442
9477,481,40.78343
9477,579,40.91334
9477,650,40.8205
9477,663,40.09454
9477,673,41.35254
9477,766,40.4072
9477,826,36.94481
9477,991,40.74451
9477,1089,41.71552
9477,1096,42.89166
9477,1128,41.51115
9477,1129,44.2367
9477,1269,39.88844
9477,1472,40.49172
9477,1666,40.73672
9477,1829,40.66498
9477,1946,41.18302
9477,1952,40.56919
9477,1999,41.99526
9477,2001,40.64302
9477,2091,41.37731
9477,2152,39.96983
9477,2270,40.35417
9477,2503,40.56029
9477,2513,39.98107
9477,2538,40.64993
9477,2806,42.31699
9477,2921,41.32313
9477,3127,41.69852
9477,3159,43.97094
9477,3211,40.73908
9477,3245,44.20057
9477,3346,41.68914
9477,3363,40.73814
9477,3369,44.13915
9477,3567,41.43301
9477,3653,40.44767
9477,3775,40.71576
9477,4204,41.57371
22485,35,44.91842
22485,563,43.47444
22485,640,43.5939
22485,708,44.17386
22485,914,43.68349
22485,993,41.86138
22485,1157,44.91695
22485,1161,42.86906
22485,1339,44.35266
22485,1493,44.16029
22485,1534,44.00383
22485,1588,43.74005
22485,1628,44.32791
22485,2782,43.66871
22485,63,43.8431
22485,168,44.31498
22485,237,44.35506
22485,248,43.84222
22485,397,41.71576
22485,405,40.66561
22485,425,44.92215
22485,481,45.00995
22485,579,42.35546
22485,650,44.98117
22485,663,44.12966
22485,673,43.38091
22485,766,44.14946
22485,826,37.92706
22485,991,44.93354
22485,1089,43.02919
22485,1096,42.09227
22485,1128,43.4859
22485,1129,41.39179
22485,1269,43.60168
22485,1472,44.40958
22485,1666,44.9275
22485,1829,44.65545
22485,1946,43.37783
22485,1952,44.01239
22485,1999,43.56597
22485,2001,43.99652
22485,2091,43.83136
22485,2152,43.30782
22485,2270,44.23595
22485,2503,44.50033
22485,2513,44.08811
22485,2538,44.62957
22485,2806,39.98273
22485,2921,43.42901
22485,3127,43.0219
22485,3159,41.09105
22485,3211,44.94281
22485,3245,41.27805
22485,3346,43.67093
22485,3363,44.84729
22485,3369,41.21035
22485,3567,44.197
22485,3653,44.40582
22485,3775,44.81287
22485,4204,43.51723
15700,35,49.54174
15700,563,48.0589
15700,640,48.16987
15700,708,48.81064
15700,914,48.28063
15700,993,46.4295
15700,1157,49.53833
15700,1161,47.46555
15700,1339,48.9823
15700,1493,48.74359
15700,1534,48.61387
15700,1588,48.35105
15700,1628,48.95683
15700,2782,48.26189
15700,63,48.43305
15700,168,48.8907
15700,237,48.92105
15700,248,48.4378
15700,397,46.27953
15700,405,45.26328
15700,425,49.54056
15700,481,49.60119
15700,579,46.93566
15700,650,49.56106
15700,663,48.7687
15700,673,47.9704
15700,766,48.77459
15700,826,42.53372
15700,991,49.55256
15700,1089,47.60033
15700,1096,46.65683
15700,1128,48.07121
15700,1129,45.95602
15700,1269,48.23385
15700,1472,49.03712
15700,1666,49.54898
15700,1829,49.27693
15700,1946,47.97129
15700,1952,48.62786
15700,1999,48.13117
15700,2001,48.60879
15700,2091,48.41741
15700,2152,47.91573
15700,2270,48.86603
15700,2503,49.12602
15700,2513,48.73046
15700,2538,49.25177
15700,2806,44.54678
15700,2921,48.01906
15700,3127,47.59326
15700,3159,45.65517
15700,3211,49.56475
15700,3245,45.84266
15700,3346,48.2499
15700,3363,49.46446
15700,3369,45.77483
15700,3567,48.77338
15700,3653,49.03609
15700,3775,49.43312
15700,4204,48.1008
60584,35,46.53187
60584,563,45.71138
60584,640,45.6109
60584,708,47.10686
60584,914,46.15789
60584,993,43.74036
60584,1157,46.5321
60584,1161,44.30938
60584,1339,47.08641
60584,1493,46.21636
60584,1534,46.65107
60584,1588,46.47817
60584,1628,47.09939
60584,2782,46.06381
60584,63,46.13185
60584,168,45.67076
60584,237,45.75585
60584,248,46.24821
60584,397,43.33823
60584,405,42.12818
60584,425,46.52494
60584,481,46.43505
60584,579,43.71386
60584,650,46.42794
60584,663,47.01812
60584,673,45.74249
60584,766,47.04424
60584,826,40.73643
60584,991,46.51499
60584,1089,44.39916
60584,1096,43.57311
60584,1128,45.74044
60584,1129,43.07398
60584,1269,46.62655
60584,1472,47.01798
60584,1666,46.5222
60584,1829,46.76798
60584,1946,45.82479
60584,1952,46.76626
60584,1999,45.0044
60584,2001,46.69135
60584,2091,46.04002
60584,2152,44.8457
60584,2270,47.1764
60584,2503,46.92565
60584,2513,46.87343
60584,2538,46.79359
60584,2806,41.50876
60584,2921,45.7965
60584,3127,44.39072
60584,3159,42.7676
60584,3211,46.5078
60584,3245,42.99266
60584,3346,45.75009
60584,3363,46.58937
60584,3369,42.91629
60584,3567,46.09993
60584,3653,47.04105
60584,3775,46.62625
60584,4204,45.72784
25697,35,48.58356
25697,563,47.08662
25697,640,47.18518
25697,708,47.838
25697,914,47.31919
25697,993,45.42706
25697,1157,48.58097
25697,1161,46.38026
25697,1339,48.0185
25697,1493,47.76907
25697,1534,47.65685
25697,1588,47.39411
25697,1628,47.99367
25697,2782,47.2978
25697,63,47.46615
25697,168,47.8174
25697,237,47.8677
25697,248,47.47531
25697,397,45.25222
25697,405,44.17789
25697,425,48.58366
25697,481,48.57924
25697,579,45.85769
25697,650,48.55263
25697,663,47.79197
25697,673,47.00339
25697,766,47.81416
25697,826,41.5763
25697,991,48.59566
25697,1089,46.53422
25697,1096,45.61196
25697,1128,47.0999
25697,1129,44.93467
25697,1269,47.26751
25697,1472,48.0751
25697,1666,48.59171
25697,1829,48.31858
25697,1946,47.00755
25697,1952,47.67079
25697,1999,47.08214
25697,2001,47.65189
25697,2091,47.44665
25697,2152,46.83173
25697,2270,47.90181
25697,2503,48.16535
25697,2513,47.74569
25697,2538,48.2931
25697,2806,43.50648
25697,2921,47.05254
25697,3127,46.52675
25697,3159,44.63288
25697,3211,48.60757
25697,3245,44.82443
25697,3346,47.27007
25697,3363,48.50752
25697,3369,44.75565
25697,3567,47.78837
25697,3653,48.0717
25697,3775,48.47552
25697,4204,47.12744
57449,35,46.80594
57449,563,47.89362
57449,640,48.0378
57449,708,46.53789
57449,914,47.50624
57449,993,46.19275
57449,1157,46.81265
57449,1161,44.91555
57449,1339,46.77025
57449,1493,47.63942
57449,1534,47.16032
57449,1588,47.08547
57449,1628,46.77911
57449,2782,47.63765
57449,63,47.72891
57449,168,46.51266
57449,237,46.82607
57449,248,47.56024
57449,397,45.59355
57449,405,42.76565
57449,425,46.81931
57449,481,46.79939
57449,579,44.83923
57449,650,46.83846
57449,663,46.44907
57449,673,47.66327
57449,766,46.81868
57449,826,42.06208
57449,991,46.81216
57449,1089,45.78772
57449,1096,45.53497
57449,1128,47.87062
57449,1129,45.41263
57449,1269,46.35331
57449,1472,46.81974
57449,1666,46.80802
57449,1829,46.89337
57449,1946,47.52338
57449,1952,47.02438
57449,1999,46.57862
57449,2001,47.10353
57449,2091,47.84922
57449,2152,45.1701
57449,2270,46.72939
57449,2503,46.85668
57449,2513,46.31234
57449,2538,46.89103
57449,2806,43.67072
57449,2921,47.67072
57449,3127,45.77104
57449,3159,45.10896
57449,3211,46.80045
57449,3245,45.36447
57449,3346,48.15079
57449,3363,46.85906
57449,3369,45.28226
57449,3567,47.61852
57449,3653,46.76973
57449,3775,46.85741
57449,4204,47.94991
41302,35,47.82512
41302,563,46.9432
41302,640,46.87028
41302,708,48.17777
41302,914,47.36073
41302,993,45.00367
41302,1157,47.82579
41302,1161,45.5768
41302,1339,48.38538
41302,1493,47.48562
41302,1534,47.84063
41302,1588,47.63171
41302,1628,48.37501
41302,2782,47.27838
41302,63,47.36647
41302,168,46.96444
41302,237,47.05538
41302,248,47.46736
41302,397,44.62658
41302,405,43.38859
41302,425,47.81908
41302,481,47.72858
41302,579,45.00373
41302,650,47.72353
41302,663,48.09416
41302,673,46.95516
41302,766,48.18308
41302,826,41.84428
41302,991,47.80873
41302,1089,45.69756
41302,1096,44.87132
41302,1128,46.97017
41302,1129,44.35669
41302,1269,47.67075
41302,1472,48.31696
41302,1666,47.81564
41302,1829,48.06753
41302,1946,47.02411
41302,1952,47.93313
41302,1999,46.30451
41302,2001,47.87052
41302,2091,47.28371
41302,2152,46.09647
41302,2270,48.3059
41302,2503,48.22588
41302,2513,47.96681
41302,2538,48.09335
41302,2806,42.80355
41302,2921,47.00923
41302,3127,45.68898
41302,3159,44.05049
41302,3211,47.80085
41302,3245,44.27213
41302,3346,47.00424
41302,3363,47.88576
41302,3369,44.19652
41302,3567,47.3807
41302,3653,48.33815
41302,3775,47.92267
41302,4204,46.96383
54448,35,44.94563
54448,563,44.12514
54448,640,44.02466
54448,708,45.52062
54448,914,44.57166
54448,993,42.15413
54448,1157,44.94586
54448,1161,42.72315
54448,1339,45.50017
54448,1493,44.63013
54448,1534,45.06484
54448,1588,44.89193
54448,1628,45.51315
54448,2782,44.47757
54448,63,44.54561
54448,168,44.08452
54448,237,44.16961
54448,248,44.66197
54448,397,41.75199
54448,405,40.54195
54448,425,44.9387
54448,481,44.84881
54448,579,42.12763
54448,650,44.8417
54448,663,45.43188
54448,673,44.15625
54448,766,45.458
54448,826,39.15019
54448,991,44.92875
54448,1089,42.81293
54448,1096,41.98687
54448,1128,44.1542
54448,1129,41.48774
54448,1269,45.04031
54448,1472,45.43174
54448,1666,44.93596
54448,1829,45.18175
54448,1946,44.23855
54448,1952,45.18003
54448,1999,43.41816
54448,2001,45.10511
54448,2091,44.45379
54448,2152,43.25947
54448,2270,45.59016
54448,2503,45.33942
54448,2513,45.2872
54448,2538,45.20735
54448,2806,39.92252
54448,2921,44.21026
54448,3127,42.80449
54448,3159,41.18136
54448,3211,44.92157
54448,3245,41.40643
54448,3346,44.16386
54448,3363,45.00313
54448,3369,41.33006
54448,3567,44.5137
54448,3653,45.45481
54448,3775,45.04002
54448,4204,44.1416
19124,35,45.55268
19124,563,46.64037
19124,640,46.78454
19124,708,45.28463
19124,914,46.25299
19124,993,44.9395
19124,1157,45.5594
19124,1161,43.6623
19124,1339,45.51699
19124,1493,46.38616
19124,1534,45.90706
19124,1588,45.83221
19124,1628,45.52585
19124,2782,46.3844
19124,63,46.47566
19124,168,45.2594
19124,237,45.57282
19124,248,46.30698
19124,397,44.3403
19124,405,41.51239
19124,425,45.56605
19124,481,45.54613
19124,579,43.58597
19124,650,45.5852
19124,663,45.19581
19124,673,46.41002
19124,766,45.56543
19124,826,40.80882
19124,991,45.5589
19124,1089,44.53446
19124,1096,44.28171
19124,1128,46.61736
19124,1129,44.15938
19124,1269,45.10005
19124,1472,45.56648
19124,1666,45.55476
19124,1829,45.64011
19124,1946,46.27013
19124,1952,45.77112
19124,1999,45.32536
19124,2001,45.85027
19124,2091,46.59596
19124,2152,43.91684
19124,2270,45.47614
19124,2503,45.60342
19124,2513,45.05908
19124,2538,45.63777
19124,2806,42.41747
19124,2921,46.41746
19124,3127,44.51778
19124,3159,43.85571
19124,3211,45.54719
19124,3245,44.11121
19124,3346,46.89754
19124,3363,45.6058
19124,3369,44.029
19124,3567,46.36526
19124,3653,45.51647
19124,3775,45.60416
19124,4204,46.69665
51282,35,47.1917
51282,563,48.64023
51282,640,48.44533
51282,708,47.00831
51282,914,48.11639
51282,993,46.83166
51282,1157,47.19838
51282,1161,45.2548
51282,1339,47.22566
51282,1493,48.03317
51282,1534,47.68189
51282,1588,47.66677
51282,1628,47.23844
51282,2782,48.25108
51282,63,48.24598
51282,168,46.85357
51282,237,47.16571
51282,248,48.10793
51282,397,46.11043
51282,405,43.10524
51282,425,47.20427
51282,481,47.17613
51282,579,45.18928
51282,650,47.21407
51282,663,46.91948
51282,673,48.42266
51282,766,47.30756
51282,826,42.8912
51282,991,47.1962
51282,1089,46.14619
51282,1096,45.97164
51282,1128,48.60152
51282,1129,45.96829
51282,1269,46.90132
51282,1472,47.26781
51282,1666,47.19281
51282,1829,47.30706
51282,1946,48.25659
51282,1952,47.54362
51282,1999,46.93813
51282,2001,47.6269
51282,2091,48.32908
51282,2152,45.51646
51282,2270,47.20104
51282,2503,47.29197
51282,2513,46.77688
51282,2538,47.30821
51282,2806,44.17495
51282,2921,48.4059
51282,3127,46.12912
51282,3159,45.66923
51282,3211,47.18393
51282,3245,45.93875
51282,3346,48.49518
51282,3363,47.25052
51282,3369,45.85399
51282,3567,47.97633
51282,3653,47.21742
51282,3775,47.25292
51282,4204,48.64823
22266,35,49.23644
22266,563,47.7395
22266,640,47.83806
22266,708,48.49088
22266,914,47.97207
22266,993,46.07994
22266,1157,49.23385
22266,1161,47.03314
22266,1339,48.67138
22266,1493,48.42195
22266,1534,48.30973
22266,1588,48.04699
22266,1628,48.64655
22266,2782,47.95068
22266,63,48.11904
22266,168,48.47028
22266,237,48.52058
22266,248,48.12819
22266,397,45.9051
22266,405,44.83077
22266,425,49.23654
22266,481,49.23212
22266,579,46.51058
22266,650,49.20551
22266,663,48.44485
22266,673,47.65627
22266,766,48.46704
22266,826,42.22918
22266,991,49.24854
22266,1089,47.18711
22266,1096,46.26484
22266,1128,47.75278
22266,1129,45.58755
22266,1269,47.92039
22266,1472,48.72798
22266,1666,49.24459
22266,1829,48.97147
22266,1946,47.66043
22266,1952,48.32367
22266,1999,47.73502
22266,2001,48.30477
22266,2091,48.09953
22266,2152,47.48461
22266,2270,48.55469
22266,2503,48.81823
22266,2513,48.39857
22266,2538,48.94598
22266,2806,44.15936
22266,2921,47.70542
22266,3127,47.17963
22266,3159,45.28577
22266,3211,49.26045
22266,3245,45.47731
22266,3346,47.92296
22266,3363,49.1604
22266,3369,45.40853
22266,3567,48.44125
22266,3653,48.72458
22266,3775,49.1284
22266,4204,47.78032
25641,35,48.49547
25641,563,47.04743
25641,640,47.17014
25641,708,47.75735
25641,914,47.25471
25641,993,45.44387
25641,1157,48.49326
25641,1161,46.49173
25641,1339,47.93148
25641,1493,47.7335
25641,1534,47.57599
25641,1588,47.31235
25641,1628,47.90634
25641,2782,47.24016
25641,63,47.41493
25641,168,47.92871
25641,237,47.95777
25641,248,47.41349
25641,397,45.30779
25641,405,44.28849
25641,425,48.49751
25641,481,48.58178
25641,579,45.97199
25641,650,48.55316
25641,663,47.71513
25641,673,46.95284
25641,766,47.72606
25641,826,41.49866
25641,991,48.50925
25641,1089,46.63895
25641,1096,45.69181
25641,1128,47.05868
25641,1129,44.98146
25641,1269,47.18186
25641,1472,47.98735
25641,1666,48.50397
25641,1829,48.23086
25641,1946,46.94926
25641,1952,47.5857
25641,1999,47.16713
25641,2001,47.5691
25641,2091,47.40392
25641,2152,46.93196
25641,2270,47.81498
25641,2503,48.07729
25641,2513,47.67728
25641,2538,48.20522
25641,2806,43.58037
25641,2921,47.00085
25641,3127,46.63187
25641,3159,44.68111
25641,3211,48.5197
25641,3245,44.8665
25641,3346,47.24576
25641,3363,48.42173
25641,3369,44.79917
25641,3567,47.77286
25641,3653,47.98501
25641,3775,48.38816
25641,4204,47.09046
60550,35,46.44108
60550,563,47.02499
60550,640,46.72673
60550,708,46.60433
60550,914,47.54787
60550,993,44.95325
60550,1157,46.44641
60550,1161,44.19059
60550,1339,46.75294
60550,1493,47.00193
60550,1534,47.3107
60550,1588,47.4197
60550,1628,46.77632
60550,2782,47.41169
60550,63,47.29338
60550,168,45.7687
60550,237,46.00934
60550,248,47.45107
60550,397,44.28199
60550,405,41.98769
60550,425,46.44725
60550,481,46.37848
60550,579,43.86676
60550,650,46.40339
60550,663,46.52247
60550,673,47.15299
60550,766,46.92131
60550,826,41.95857
60550,991,46.43574
60550,1089,44.73209
60550,1096,44.27051
60550,1128,47.0629
60550,1129,44.10767
60550,1269,46.64416
60550,1472,46.76433
60550,1666,46.43688
60550,1829,46.6659
60550,1946,47.27344
60550,1952,47.19856
60550,1999,45.48572
60550,2001,47.27521
60550,2091,47.1713
60550,2152,44.60116
60550,2270,46.78083
60550,2503,46.73897
60550,2513,46.37396
60550,2538,46.68136
60550,2806,42.36179
60550,2921,47.20237
60550,3127,44.71823
60550,3159,43.80558
60550,3211,46.42249
60550,3245,44.06824
60550,3346,46.88418
60550,3363,46.51858
60550,3369,43.98454
60550,3567,46.81556
60550,3653,46.7205
60550,3775,46.54034
60550,4204,47.01111
41639,35,36.89952
41639,563,37.68176
41639,640,37.98759
41639,708,36.33436
41639,914,37.17758
41639,993,39.49454
41639,1157,36.90484
41639,1161,36.41354
41639,1339,36.58517
41639,1493,37.45882
41639,1534,36.84381
41639,1588,36.74729
41639,1628,36.58316
41639,2782,37.31328
41639,63,37.39353
41639,168,37.31213
41639,237,37.53848
41639,248,37.22281
41639,397,40.14549
41639,405,34.92409
41639,425,36.91467
41639,481,36.95622
41639,579,37.18798
41639,650,36.99276
41639,663,36.25188
41639,673,37.48118
41639,766,36.55832
41639,826,33.05466
41639,991,36.91513
41639,1089,37.96357
41639,1096,39.18194
41639,1128,37.64308
41639,1129,40.60361
41639,1269,36.0333
41639,1472,36.64925
41639,1666,36.90724
41639,1829,36.82766
41639,1946,37.31145
41639,1952,36.71474
41639,1999,38.20388
41639,2001,36.78758
41639,2091,37.51815
41639,2152,36.19284
41639,2270,36.50875
41639,2503,36.71956
41639,2513,36.14074
41639,2538,36.812
41639,2806,38.6919
41639,2921,37.45283
41639,3127,37.9471
41639,3159,40.31983
41639,3211,36.91008
41639,3245,40.42447
41639,3346,37.82895
41639,3363,36.90607
41639,3369,40.41566
41639,3567,37.58847
41639,3653,36.60587
41639,3775,36.88281
41639,4204,37.707
47986,35,42.10836
47986,563,41.21938
47986,640,41.59154
47986,708,41.41485
47986,914,41.10319
47986,993,41.18771
47986,1157,42.10641
47986,1161,44.21417
47986,1339,41.54903
47986,1493,41.71845
47986,1534,41.24701
47986,1588,40.98694
47986,1628,41.52258
47986,2782,41.16113
47986,63,41.36349
47986,168,42.9381
47986,237,42.72578
47986,248,41.26378
47986,397,42.21239
47986,405,44.79984
47986,425,42.11144
47986,481,42.20153
47986,579,44.85093
47986,650,42.19676
47986,663,41.39963
47986,673,41.00889
47986,766,41.33892
47986,826,35.38526
47986,991,42.12283
47986,1089,43.87417
47986,1096,43.17544
47986,1128,41.2032
47986,1129,41.77173
47986,1269,40.81637
47986,1472,41.60145
47986,1666,42.11705
47986,1829,41.84511
47986,1946,40.91201
47986,1952,41.2232
47986,1999,43.09148
47986,2001,41.22516
47986,2091,41.43666
47986,2152,43.52144
47986,2270,41.43431
47986,2503,41.69022
47986,2513,41.42322
47986,2538,41.81904
47986,2806,42.02254
47986,2921,41.03348
47986,3127,43.89274
47986,3159,41.65473
47986,3211,42.13266
47986,3245,41.55811
47986,3346,41.52613
47986,3363,42.03763
47986,3369,41.56595
47986,3567,41.89134
47986,3653,41.60361
47986,3775,42.00237
47986,4204,41.27678
54357,35,45.6293
54357,563,44.38663
54357,640,44.64409
54357,708,44.96057
54357,914,44.45777
54357,993,43.29734
54357,1157,45.62627
54357,1161,45.72031
54357,1339,45.08488
54357,1493,45.03271
54357,1534,44.71633
54357,1588,44.45162
54357,1628,45.05746
54357,2782,44.4745
54357,63,44.67089
54357,168,46.29277
54357,237,45.9695
54357,248,44.62298
54357,397,43.5659
54357,405,43.51637
54357,425,45.6297
54357,481,45.71595
54357,579,45.117
54357,650,45.70272
54357,663,44.94489
54357,673,44.23389
54357,766,44.8672
54357,826,38.66422
54357,991,45.64159
54357,1089,45.49392
54357,1096,44.2266
54357,1128,44.38583
54357,1129,43.15803
54357,1269,44.36147
54357,1472,45.13289
54357,1666,45.63701
54357,1829,45.36444
54357,1946,44.19007
54357,1952,44.71819
54357,1999,45.55989
54357,2001,44.7052
54357,2091,44.70102
54357,2152,45.99372
54357,2270,44.97228
54357,2503,45.21736
54357,2513,44.96209
54357,2538,45.33947
54357,2806,42.12002
54357,2921,44.27394
54357,3127,45.49656
54357,3159,42.88598
54357,3211,45.65287
54357,3245,42.99737
54357,3346,44.65548
54357,3363,45.55364
54357,3369,42.94822
54357,3567,45.1574
54357,3653,45.13978
54357,3775,45.52082
54357,4204,44.43957
15689,35,47.58574
15689,563,46.1029
15689,640,46.21387
15689,708,46.85464
15689,914,46.32463
15689,993,44.47349
15689,1157,47.58233
15689,1161,45.50955
15689,1339,47.0263
15689,1493,46.78759
15689,1534,46.65787
15689,1588,46.39505
15689,1628,47.00083
15689,2782,46.30589
15689,63,46.47705
15689,168,46.9347
15689,237,46.96505
15689,248,46.4818
15689,397,44.32353
15689,405,43.30728
15689,425,47.58456
15689,481,47.64519
15689,579,44.97966
15689,650,47.60506
15689,663,46.8127
15689,673,46.0144
15689,766,46.81859
15689,826,40.57772
15689,991,47.59656
15689,1089,45.64433
15689,1096,44.70083
15689,1128,46.11521
15689,1129,44.00002
15689,1269,46.27785
15689,1472,47.08112
15689,1666,47.59298
15689,1829,47.32093
15689,1946,46.01529
15689,1952,46.67186
15689,1999,46.17517
15689,2001,46.65279
15689,2091,46.46141
15689,2152,45.95973
15689,2270,46.91003
15689,2503,47.17002
15689,2513,46.77446
15689,2538,47.29577
15689,2806,42.59078
15689,2921,46.06306
15689,3127,45.63726
15689,3159,43.69917
15689,3211,47.60875
15689,3245,43.88666
