order_id,worker_id,estimated_profit
57718,878,12.19351
57718,965,13.3392
57718,1125,12.16496
57718,1216,12.99535
57718,1219,12.50406
57718,1261,12.17466
57718,1348,12.15405
57718,1367,12.12317
57718,1628,12.2377
57718,1892,12.38845
57718,1991,12.96524
57704,149,11.06117
57704,182,11.14971
57704,191,11.13405
57704,210,11.19806
57704,443,9.8132
57704,475,10.08638
57704,708,11.06712
57704,813,11.05753
57704,835,9.87301
57704,878,11.05562
57704,965,9.68877
57704,1125,10.73626
57704,1216,9.61517
57704,1219,8.86472
57704,1261,11.03984
57704,1348,11.11952
57704,1367,10.37272
57704,1628,11.12284
57704,1892,10.42918
57704,1991,9.86232
29232,149,11.90067
29232,182,11.85644
29232,191,11.87589
29232,210,11.86568
29232,443,12.15774
29232,475,12.0814
29232,708,11.87968
29232,813,11.86728
29232,835,12.66785
29232,878,11.8952
29232,965,13.02339
29232,1125,11.86286
29232,1216,12.67816
29232,1219,12.1912
29232,1261,11.87609
29232,1348,11.85634
29232,1367,11.81704
29232,1628,11.94182
29232,1892,12.08255
29232,1991,12.65066
51624,149,8.20943
51624,182,8.16433
51624,191,8.18386
51624,210,8.1727
51624,443,8.48183
51624,475,8.40215
51624,708,8.18847
51624,813,8.17623
51624,835,8.99284
51624,878,8.20406
51624,965,9.34975
51624,1125,8.17551
51624,1216,9.00591
51624,1219,8.51461
51624,1261,8.18521
51624,1348,8.1646
51624,1367,8.13373
51624,1628,8.24825
51624,1892,8.399
51624,1991,8.97579
54618,149,10.3686
54618,182,10.32091
54618,191,10.34066
54618,210,10.32641
54618,443,10.64998
54618,475,10.57615
54618,708,10.34774
54618,813,10.33597
54618,835,11.15733
54618,878,10.36352
54618,965,11.44137
54618,1125,10.34402
54618,1216,11.1429
54618,1219,10.59425
54618,1261,10.34546
54618,1348,10.32231
54618,1367,10.30757
54618,1628,10.39982
54618,1892,10.57264
54618,1991,11.13972
60871,149,13.66496
60871,182,13.75349
60871,191,13.73784
60871,210,13.80185
60871,443,12.41699
60871,475,12.69017
60871,708,13.67091
60871,813,13.66132
60871,835,12.4768
60871,878,13.65941
60871,965,12.29256
60871,1125,13.34005
60871,1216,12.21896
60871,1219,11.46851
60871,1261,13.64363
60871,1348,13.72331
60871,1367,12.97651
60871,1628,13.72663
60871,1892,13.03297
60871,1991,12.46611
57791,149,10.23141
57791,182,10.31754
57791,191,10.29709
57791,210,10.26713
57791,443,8.97774
57791,475,9.25544
57791,708,10.2396
57791,813,10.23049
57791,835,9.01639
57791,878,10.22704
57791,965,8.80712
57791,1125,9.90855
57791,1216,8.75358
57791,1219,7.99287
57791,1261,10.21279
57791,1348,10.29227
57791,1367,9.54538
57791,1628,10.18172
57791,1892,9.59917
57791,1991,9.00653
9981,149,12.10231
9981,182,12.19003
9981,191,12.17591
9981,210,12.24155
9981,443,10.85676
9981,475,11.1289
9981,708,12.10682
9981,813,12.09598
9981,835,10.91709
9981,878,12.09622
9981,965,10.73061
9981,1125,11.77345
9981,1216,10.65895
9981,1219,9.90757
9981,1261,12.07867
9981,1348,12.15847
9981,1367,11.41058
9981,1628,12.15934
9981,1892,11.47129
9981,1991,10.90643
10005,149,9.4785
10005,182,9.56463
10005,191,9.54418
10005,210,9.51422
10005,443,8.22483
10005,475,8.50253
10005,708,9.48669
10005,813,9.47758
10005,835,8.26348
10005,878,9.47413
10005,965,8.05421
10005,1125,9.15564
10005,1216,8.00067
10005,1219,7.23996
10005,1261,9.45988
10005,1348,9.53935
10005,1367,8.79247
10005,1628,9.42881
10005,1892,8.84626
10005,1991,8.25362
3189,149,10.90483
3189,182,10.99096
3189,191,10.97051
3189,210,10.94055
3189,443,9.65116
3189,475,9.92886
3189,708,10.91302
3189,813,10.90391
3189,835,9.6898
3189,878,10.90046
3189,965,9.48054
3189,1125,10.58197
3189,1216,9.427
3189,1219,8.66629
3189,1261,10.88621
3189,1348,10.96568
3189,1367,10.2188
3189,1628,10.85514
3189,1892,10.27259
3189,1991,9.67995
22611,149,12.24242
22611,182,12.19473
22611,191,12.21448
22611,210,12.20023
22611,443,12.5238
22611,475,12.44997
22611,708,12.22156
22611,813,12.20979
22611,835,13.03115
22611,878,12.23734
22611,965,13.31518
22611,1125,12.21784
22611,1216,13.01672
22611,1219,12.46807
22611,1261,12.21928
22611,1348,12.19613
22611,1367,12.18139
22611,1628,12.27364
22611,1892,12.44646
22611,1991,13.01354
